report_date,product_item_id,product,category,campaign_count,source_campaigns,daily_budget_total,spend_mtd_est,spend_30d,conv_value_30d,roas_30d
2026-07-29,r1080bt-bk,"Set boxe Edifier R1080BT-BK, Bluetooth, 24W, RCA, Jack 3.5mm, carcasa lemn",sisteme sonorizare home,1,PMax - New - Sonorizari,500.0,7.17,7.66,0.0,0.0
2026-07-29,ausdx512gui3v30sa2,"Micro SD Card 512GB Clasa 10 ADATA UHS-I U3 cu adaptor, AUSDX512GUI3V30SA2",hard disk-uri,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,7.16,7.65,0.0,0.0
2026-07-29,cs-cmt-solarpanel-f,"Panou solar EZVIZ CS-CMT-SolarPanel-F Model F, 4.2W, 6.36V, pentru camere cu baterie EZVIZ si port de incarcare de tip C",alimentatori si surse,1,PMax - New - Accesorii Supraveghere,3300.0,7.16,7.65,0.0,0.0
2026-07-29,4933479832,"Pistol cu capse pentru gard cu acumulator Milwaukee M18 FFUS-302C, compatibil capse 40-50mm, motor fara perii, 4933479832",scule electrice,2,PMax - Promotii - Full Assets - Male - 25 to 55 | PMax - Scule si Unelte,4500.0,7.15,7.64,0.0,0.0
2026-07-29,23-825/led,"Pergola bioclimatica Virtuoso 23-825/LED, 4000x4000x2500mm, acoperis reglabil, panou control lumini, aluminiu",pergole si mobilier gradina,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,7.14,7.63,0.0,0.0
2026-07-29,tlhtc1-24-y,"Semafor Galben, 1 lumina LED, 24V, TLHTC1-24-Y",bariera si sistem parcare,1,PMax - New - Automatizari Porti,4500.0,7.13,7.62,0.0,0.0
2026-07-29,ds-kis702y,"Kit Videointerfon IP Hikvision, 2 Fire, Pentru 1 familie, Vizualizare si raspuns de pe mobil, Wi-Fi DS-KIS702Y",videointerfon,2,DGen - All other categories | PMax - New - Interfoane,2400.0,7.13,7.62,0.0,0.0
2026-07-29,alim2ax10,Pachet 10 alimentatori 2A pentru camere de supraveghere alim2ax10,alimentatori si surse,1,PMax - New - Accesorii Supraveghere,3300.0,7.12,7.61,0.0,0.0
2026-07-29,tfd-2361,"Detector inteligent de caldura cu izolator, adresabil , Teknim TFD-2361, certificat EN54-17 si EN54-5, 18-32VDC, 3mA, IP30",antiincendiu adresabil,2,DGen - All other categories | PMax - New - Alarme antiincendiu,1700.0,7.11,7.6,0.0,0.0
2026-07-29,dh-ac12,"Router Wireless Dahua DH-AC12, Pana la 1.2 Gbps, 4 Antene, Management din aplicatie, 802.11 b/g/n/ac",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,7.1,7.59,0.0,0.0
2026-07-29,24-45000520,"Tub copex, diametru exterior 20mm, colac 50m, Kassinakis 24-45000520",video balun si mufe,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,7.1,7.59,0.0,0.0
2026-07-29,u-cable-patch-0.3m-rj45,"Patch cord CAT6, 0.3m, diametru 3mm, 2x RJ45, alb, Ubiquiti U-CABLE-PATCH-0.3M-RJ45",cabluri supraveghere,1,PMax - New - Accesorii Supraveghere,3300.0,7.1,7.59,0.0,0.0
2026-07-29,vtm116-01,Cutie de montaj incastrat pentru videointerfon scara de bloc Dahua VTM116-01,videointerfon,2,DGen - All other categories | PMax - New - Interfoane,2400.0,7.09,7.57,0.0,0.0
2026-07-29,hsemrj5gws,"Modul de tip Keystone cu port Rj-45 CAT 5E Ecranat, pentru cabluri AWG 24 si AWG22, Sertizabil, Schrack HSEMRJ5GWS",video balun si mufe,1,PMax - New - Accesorii Supraveghere,3300.0,7.09,7.58,0.0,0.0
2026-07-29,ds-2cd1753g0-izc,"Camera de supraveghere IP Dome Hikvision, 5MP 2K, Varifocala 2.8 - 12mm, IR30m, PoE, MicroSD, IP67, DS-2CD1753G0-IZC",camere ip,1,PMax - New - Supraveghere Video,10000.0,7.08,7.57,0.0,0.0
2026-07-29,rem25black,Telecomanda cu 4 butoane pentru alarma cu feedback Magellan Paradox REM25Black,sisteme alarma cablu,2,DGen - All other categories | PMax - New - Sisteme Alarma,2400.0,7.08,7.56,407.18,53.838
2026-07-29,ara43-w2(868),"Repetor de alarma wireless, 32 de dispozitive, comunicare RF, 868MHz, indicator LED, Dahua ARA43-W2(868)",sisteme de alarma wireless,1,PMax - New - Sisteme Alarma,1800.0,7.08,7.57,0.0,0.0
2026-07-29,ls105lp,"Switch PoE 5 porturi Tp-Link LS105LP, 4x porturi PoE, 1x port RJ45 10/100Mbps, max 41W, fara management",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,7.07,7.56,0.0,0.0
2026-07-29,ds-7116hghi-k1(s)(c),"DVR Turbo HD Hikvision 5 in 1, 16 canale, 1080p, audio prin cablul coaxial, SATA, DS-7116HGHI-K1(S)",dvr,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,7.07,7.56,223.0,29.497
2026-07-29,48221905,"Set de 5 bucati lame universale pentru cutter Milwaukee, trapez, 48221905",scule de mana,1,PMax - Scule si Unelte,4000.0,7.06,7.55,0.0,0.0
2026-07-29,min-6000tl-xh,"Invertor On-Grid monofazat, 6kW, 98.4% eficienta, MPP dublu, Growatt MIN-6000TL-XH",sisteme fotovoltaice,1,PMax - New - FotoVoltaice/Solare,2000.0,7.04,7.53,0.0,0.0
2026-07-29,usw-48-poe,"Switch Ubiquiti UniFi USW-48-POE, 52 porturi, 32x PoE 195W, Gigabit, 4 porturi SFP, cu management, montare in rack",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,7.04,7.53,0.0,0.0
2026-07-29,bat0220,"Acumulator cu gel Vipow BAT0220, 12V, 2.2A",accesorii alarme,1,PMax - Purchase - Accesorii,3300.0,7.03,7.51,0.0,0.0
2026-07-29,ds-pt-m1,"Tag proximitate Hikvision pentru alarme, 13.56 MHz, armare si dezarmare, DS-PT-M1",accesorii control acces,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Control Acces,4300.0,7.02,7.5,0.0,0.0
2026-07-29,fd7204d,Sirena adresabila cu flash pentru interior Unipos FD7204D,antiincendiu adresabil,2,DGen - All other categories | PMax - New - Alarme antiincendiu,1700.0,7.02,7.51,0.0,0.0
2026-07-29,ma00mc75n0g00,"Brat cu cremaliera Comunello A750 MECH, compatibil cu automatizarea AIRWIN A65 230V, 750mm, MA00MC75N0G00",automatizari ferestre,3,DGen - Automatizari + ViewThrough Conversions from 01.07.26 | DGen - Promo - NO RMKT - tROAS - PUR | PMax - New - Automatizari Porti,5550.0,7.01,7.49,0.0,0.0
2026-07-29,nar0872,"Cleste de sertizare mufe RJ45 CAT7 / CAT6 / CAT5, NAR0872",scule de mana,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,7.01,7.49,0.0,0.0
2026-07-29,muf-64da/apc,"Memorie USB pentru PC si smartphone Samsung, MUF-64DA/APC, Type-C, 64GB, USB 3.2 Gen 1, citire pana la 400 MB/s",hard disk-uri,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,7.01,7.49,0.0,0.0
2026-07-29,ipc-hdbw2241r-zas-27135,"Camera de supraveghere IP dome, 2 MP, IR 40 m, 2.7-13.5 mm, zoom motorizat, card, Dahua, IPC-HDBW2241R-ZAS-27135",camere ip,1,PMax - New - Supraveghere Video,10000.0,7.0,7.48,0.0,0.0
2026-07-29,kabv6113-rs/s,"Cutie de montaj aparent cu protectie la ploaie pentru interfoanele Hikvision DS-KV6113, KABV6113-RS/S",videointerfon,2,DGen - All other categories | PMax - New - Interfoane,2400.0,7.0,7.48,0.0,0.0
2026-07-29,48223100,"Marker de santier negru INKZALL Milwaukee, design rezistent, uscare rapida, 48223100",accesorii si consumabile,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,7.0,7.48,0.0,0.0
2026-07-29,udm-se,"Router UniFi Ubiquiti Dream Machine Special Edition UDM-SE, Ethernet, Bluetooth, consum 50W",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,7.0,7.48,0.0,0.0
2026-07-29,1722b8,Ansamblu piston 1722B8 pentru automatizarea King Gates LINEAR 500,accesorii automatizari porti,1,PMax - Purchase - Accesorii,3300.0,6.99,7.47,0.0,0.0
2026-07-29,suc1 8m,"Margine cauciuc bariera 8M, SUC1 8M",accesorii automatizari porti,1,PMax - Purchase - Accesorii,3300.0,6.99,7.47,0.0,0.0
2026-07-29,acc-er-qr500-b,"Cititor cod QR si card Mifare 13.56 Mhz sau NFC - Wiegand 26/34 montaj incastrat, ACC-ER-QR500-B",cititoare control acces,3,DGen - All other categories | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Control Acces,4900.0,6.98,7.46,0.0,0.0
2026-07-29,ds-3t0510hp-e/hs,"Switch PoE cu 8 + 2 Porturi, 110W, Hikvision, Hi-PoE max 90W/Port, Gigabit, SFP DS-3T0510HP-E/HS",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,6.98,7.46,1030.53,138.14
2026-07-29,tl-sg1210mpe,"Switch Easy Smart PoE TP-LINK TL-SG1210MPE, 11 porturi, 9x Gigabit RJ45, 1x Combo Gigabit RJ45, 1x Gigabit SFP, 123W, QoS, Management",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,6.97,7.45,0.0,0.0
2026-07-29,er701-5g-outdoor,"Gateway 5G Omada Tp-Link ER701-5G-Outdoor, cu management, port PoE 2.5G, 2x Nano SIM, IP66",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,6.96,7.44,0.0,0.0
2026-07-29,zts1215-09f,"Sursa de alimentare 12V 15A cu 9 iesiri protejate, cutie din metal, ZTS1215-09F",alimentatori si surse,1,PMax - New - Accesorii Supraveghere,3300.0,6.95,7.43,0.0,0.0
2026-07-29,fi80u/1,"Rola incastrabila, profil U compatibil cu sina de 16 mm, pentru culisare sol, FI80U/1",porti culisante,1,PMax - Poor Products - Shopping - LOW ROAS,1100.0,6.95,7.43,0.0,0.0
2026-07-29,ds-1273zj-130-trl,"Suport de montaj pe perete Hikvision DS-1273ZJ-130-TRL, 130 x 182 x 120 mm, pentru camere dome, aliaj din aluminiu",alimentatori si surse,1,PMax - New - Accesorii Supraveghere,3300.0,6.94,7.42,0.0,0.0
2026-07-29,cs-eb8,"Camera 4G cu baterie 10400 mAh Ezviz CS-EB8, 3MP, 2.8mm, alarma acustica si vizuala, slot MicroSD",dispozitive smart home,4,DGen - All other categories | DGen - RMKT Only Audiences | PMax - New - SmartHome | PMax - Promotii - Full Assets - Male - 25 to 55,3600.0,6.93,7.41,0.0,0.0
2026-07-29,nv-solar5v-3w,Panou solar 3W pentru camere ip cu baterii NV-SOLAR5V-3W,alimentatori si surse,1,PMax - New - Accesorii Supraveghere,3300.0,6.93,7.41,0.0,0.0
2026-07-29,cs20ss,"Cablu difuzor speakon/speakon 20 metri, CS20SS",cabluri si conectori audio,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,6.92,7.4,0.0,0.0
2026-07-29,a25_v2.0,"Suport montaj pentru camere dome Tiandy, diametru 132mm, A25_V2.0",alimentatori si surse,1,PMax - New - Accesorii Supraveghere,3300.0,6.92,7.4,0.0,0.0
2026-07-29,audhc-aq-hdm18blue150,"Cablu HDMI 4K-8K, lungime 1.5m, 18Gbps, UHD, HDR, eARC, Audioquest AUDHC-AQ-HDM18BLUE150",cabluri supraveghere,1,PMax - New - Accesorii Supraveghere,3300.0,6.92,7.4,0.0,0.0
2026-07-29,tc-c35vn-i3ey1.4v4.2,"Camera IP Fisheye Tiandy TC-C35VN-I3EY1.4V4.2 seria Pro, 5MP, 1.4mm, vedere panoramica 360 grade, IR 30m, microfon, slot card microSD, PoE",camere ip,1,PMax - New - Supraveghere Video,10000.0,6.91,7.39,0.0,0.0
2026-07-29,h6gtb01k0b,"Patchcord retea S/FTP cat.6a, 1m, ecranat, LS0H, albastru, Schrack H6GTB01K0B",cabluri supraveghere,1,PMax - New - Accesorii Supraveghere,3300.0,6.91,7.39,0.0,0.0
2026-07-29,acup-sn000mp-cg01,"Card SNMP nJoy ACUP-SN000MP-CG01, RJ45 10/100BaseT, monitorizare remote, control centralizat, pentru Aster, Argus, Echo Pro",rack si ups,1,PMax - New - Accesorii Supraveghere,3300.0,6.91,7.39,0.0,0.0
2026-07-29,50-806p/7016/3.0,"Poarta auto culisanta exterior Virtuoso Poseidon, aluminiu 6063, 3000x1800mm, gri antracit RAL7016, prefabricata, 50-806P/7016/3.0",porti culisante,1,PMax - Poor Products - Shopping - LOW ROAS,1100.0,6.91,7.39,0.0,0.0
2026-07-29,ipc-hdw3849h-as-pv-0280b-s5,"Camera IP TiOC Dahua, Alarma acustica si optica, WizSense, 8MP, Iluminare Duala 30m, Audio, PoE, IP67, IPC-HDW3849H-AS-PV-0280B-S5",camere ip,2,DGen - Supraveghere | PMax - New - Supraveghere Video,11000.0,6.9,7.38,0.0,0.0
2026-07-29,ds-k1t344mbwx-e1,"Terminal de control acces cu recunoastere faciala Hikvision DS-K1T344MBWX-E1, ecran 4.5 inch, Bluetooth, Wi-Fi, Mifare",pontaj electronic,1,PMax - New - Control Acces,1000.0,6.9,7.37,100.21,13.592
2026-07-29,rack4u6060,"Rack 4U, 19 inch, negru 600X600mm, montaj pe perete, SAFER, RACK4U6060",rack si ups,1,PMax - New - Accesorii Supraveghere,3300.0,6.9,7.38,0.0,0.0
2026-07-29,ipc-hdbw2649e-s-il-0280b,"Camera supraveghere IP Dahua, 6MP, 2.8mm, Iluminare duala, audio, PoE, slot microSD, IP67, IK10, IPC-HDBW2649E-S-IL-0280B",camere ip,1,PMax - New - Supraveghere Video,10000.0,6.89,7.37,0.0,0.0
2026-07-29,4932459091,"Nivela subtire Milwaukee Slim Box, lungime 60 cm, cu 2 indicatori, 4932459091",accesorii si consumabile,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,6.89,7.36,242.83,32.993
2026-07-29,ay-k12c,"Cititor de proximitate RFID 125kHz Rosslare AY-K12C, Wiegand 26, LED, IP65",cititoare control acces,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Control Acces,4300.0,6.89,7.37,37.01,5.025
2026-07-29,cs-eb3(3mp),"Camera de supraveghere IP EZVIZ CS-EB3(3mp), Wi-Fi, Baterie 5200 mAh, 3MP, Alarma acustica si optica, Bidirectionala, MicroSD",dispozitive smart home,3,DGen - All other categories | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - SmartHome,5900.0,6.88,7.35,0.0,0.0
2026-07-29,saf-hubac5001,"Hub USB Type C cu 3 intrari USB 3.0, viteza transfer 5Gbps, aluminiu, Safer SAF-HUBAC5001",pc si multimedia,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,6.88,7.35,0.0,0.0
2026-07-29,pava4600,"Sistem sonorizare pentru evacuare, 4 zone, 100V, 600W, DSPPA PAVA4600",sonorizare pa 100v,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Sonorizari,3800.0,6.88,7.35,0.0,0.0
2026-07-29,clock4,"Electromagnet pentru control acces, retentie pana la 350 KGf, 12 sau 24V cc, Secukey CLock4",inchizatori electro-mecanice,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Control Acces,4300.0,6.87,7.34,52.5,7.152
2026-07-29,hr12g-a,"Router wireless Gigabit Dual-Band Wi-Fi Imou HR12G-A AC1200, 4x antena 5dBi, control parental, aplicatie mobila",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,6.87,7.34,2419.7,329.659
2026-07-29,eap613(5-pack),"Set 5 acces pointuri TP-Link Omada, Wi-Fi 6 AX1800, Dual-Band, 1201 Mbps, 1 x port PoE+, EAP613(5-pack)",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,6.86,7.33,0.0,0.0
2026-07-29,ds-d5055u3-1v0s,"Monitor supraveghere 55 inch Hikvision DS-D5055U3-1V0S, 4K UHD, VA, 60Hz, 24/7, HDMI/DP/VGA, difuzoare 2x10W, VESA",monitoare,1,PMax - New - Accesorii Supraveghere,3300.0,6.86,7.34,0.0,0.0
2026-07-29,tl-fc1420,"Carcasa rackabila, suporta pana la 14 media convertoare, 5VDC/0.6A, protectie la supratensiune, 2x ventilatoare de racire, TP-LINK TL-FC1420",echipamente fibra optica,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,6.85,7.32,0.0,0.0
2026-07-29,p12-br,"Set boxe pasive Edifier P12-BR, 5-20W, Impedanta 6 Ohmi, carcasa lemn",sisteme sonorizare home,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Sonorizari,3800.0,6.85,7.32,0.0,0.0
2026-07-29,hac-hdbw1500e-028,"Camera supraveghere dome HDCVI Dahua HAC-HDBW1500E-028, 5MP, 2.8mm, IR 30m, IP67, IK10",camere supraveghere interior,2,DGen - Supraveghere | PMax - New - Supraveghere Video,11000.0,6.84,7.32,0.0,0.0
2026-07-29,tl-280r,"Comunicator TCP/IP, RS232, RJ45, DSC, TL-280R",sisteme alarma cablu,1,PMax - New - Sisteme Alarma,1800.0,6.84,7.31,0.0,0.0
2026-07-29,1913s,Yala aplicata de exterior 12V Nadal Badal stanga 1913S,inchizatori electro-mecanice,3,DGen - All other categories | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Control Acces,4900.0,6.84,7.31,210.99,28.852
2026-07-29,l3221172_3,"Patchcord fibra optica, 3m, SC/UPC Duplex Singlemode, Fibra G.657.A2, LSZH, Ultimode L3221172_3",echipamente fibra optica,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,6.84,7.31,0.0,0.0
2026-07-29,nvr5232-ei,"NVR 32 canale 1U, WizSense, pana la 32MP 8K, latime de banda 384Mbps, 2x SATA, Dahua NVR5232-EI",nvr-uri,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,6.84,7.31,0.0,0.0
2026-07-29,ae-dc8322-g2pro/p/gps,"Camera auto fata/ spate Hikvision AE-DC8322-G2PRO/P/GPS, 8MP 4K, Wi-Fi, Bluetooth, ecran 960x 480, slot card microSD, Senzor G, ADAS, audio bidirectio",camere auto,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,6.84,7.31,0.0,0.0
2026-07-29,tfd-2370,"Multi detector adresabil Teknim TFD-2370, pentru fum si caldura, 2x LED, 10mA, IP30",antiincendiu adresabil,1,PMax - New - Alarme antiincendiu,1100.0,6.84,7.32,0.0,0.0
2026-07-29,ds-2cd2387g2h-lisu/sl(2.8)(ef),"Camera de supraveghere IP Hikvision DS-2CD2387G2H-LISU/SL(2.8)(EF), 8MP ColorVu, Smart Hybrid Light, PoE, IP67",camere ip,2,DGen - Supraveghere | PMax - New - Supraveghere Video,11000.0,6.83,7.3,0.0,0.0
2026-07-29,5ri1060000,"Prindere brat pentru automatizarile OPTIMO3 / OPTIMO5 de suportul de poarta, Life 5RI1060000",accesorii automatizari porti,1,PMax - Purchase - Accesorii,3300.0,6.83,7.3,5.02,0.687
2026-07-29,tl-sg1024,"Switch 24 canale gigabit rackabil TP-Link, TL-SG1024",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,6.83,7.3,0.0,0.0
2026-07-29,saf-fix550-rk800floor,"Raft fix 1U, pentru rack 19 inch, adancime 550 mm, otel SPCC, capacitate 90 kg, SAF-FIX550-RK800FLOOR",rack si ups,1,PMax - New - Accesorii Supraveghere,3300.0,6.83,7.3,0.0,0.0
2026-07-29,audhc-rkt-h50,"Streamer audio cu amplificator Rakoit AUDHC-RKT-H50, 2x 50W, Bluetooth, Alexa, Spotify",sisteme sonorizare home,1,PMax - New - Sonorizari,500.0,6.83,7.3,0.0,0.0
2026-07-29,ut12d-eu,Detector de tensiune (1000V) fara atingere cu lanterna incorporata UNI-T UT12D-EU,aparate de masura,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,6.82,7.29,0.0,0.0
2026-07-29,chs4106-4et-60,"Switch 6 porturi Dahua CHS4106-4ET-60, 4 porturi PoE, 60W, PoE Watchdog, cloud management, IK06, IP30",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,6.82,7.29,0.0,0.0
2026-07-29,ds-3e1106hp-ei,"Switch cu management 4 porturi PoE, 60W, Hikvision DS-3E1106HP-EI",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,6.81,7.28,0.0,0.0
2026-07-29,yb-32nc,"Contact magnetic aplicat autoadeziv, YB-32NC",sisteme alarma cablu,1,PMax - New - Sisteme Alarma,1800.0,6.8,7.27,0.0,0.0
2026-07-29,nbt-009,"Buton de iesire cu contact de tip NO / COM, 5-36V, Carcasa din Zinc, Argintiu, Sebury NBT-009",accesorii control acces,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Control Acces,4300.0,6.79,7.26,0.0,0.0
2026-07-29,ds-2cd2t43g2-2li(4mm),"Camera supraveghere IP exterior Hikvision DS-2CD2T43G2-2LI(4mm), 4MP, lentila 4mm, AcuSense, Smart Hybrid Light 60m, PoE, IP67, IK10",camere ip,1,PMax - New - Supraveghere Video,10000.0,6.78,7.25,0.0,0.0
2026-07-29,bulletcam(b)-79030,"Camera supraveghere bullet IP Ajax BulletCam(B)-79030, 8MP, 2.8mm, IR 35m, Microfon, slot microSD, PoE, IP65",camere ip,1,PMax - New - Supraveghere Video,10000.0,6.78,7.25,0.0,0.0
2026-07-29,sg3.0rs,"Invertor ON-GRID, 3KW, pentru sisteme fotovoltaice Monofazat, Sungrow SG3.0RS",sisteme fotovoltaice,1,PMax - New - FotoVoltaice/Solare,2000.0,6.78,7.25,0.0,0.0
2026-07-29,ds-pdpc12p-eg2-we,Detector PIR cu camera incorporata Tri-X Wireless Hikvision AXPRO DS-PDPC12P-EG2-WE,sisteme de alarma wireless,2,DGen - All other categories | PMax - New - Sisteme Alarma,2400.0,6.78,7.25,0.23,0.032
2026-07-29,gindexstn0b00a,"Selector cu cheie pentru automatizari de porti, INDEX, Comunello GINDEXSTN0B00A",accesorii automatizari porti,3,DGen - Promo - NO RMKT - tROAS - PUR | DGen - RMKT Only Audiences | PMax - Purchase - Accesorii,4100.0,6.78,7.24,0.0,0.0
2026-07-29,4932501156,"Creion mecanic pentru constructii Milwaukee, mina de 2.8mm, toc de protectie, tub din otel, 4932501156",accesorii si consumabile,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,6.78,7.25,0.0,0.0
2026-07-29,vtm123,"Suport monitor videointerfon Dahua VTM123, unghi 45, 190x100x54mm, PC+ABS, montare pe birou, negru",videointerfon,2,DGen - All other categories | PMax - New - Interfoane,2400.0,6.76,7.23,0.0,0.0
2026-07-29,hskf423hb5,"Cablu retea U/FTP Cat 6a, Schrack HSKF423HB5, ecranat, cupru, AWG23, LSOH, tambur 500m, albastru",cabluri supraveghere,1,PMax - New - Accesorii Supraveghere,3300.0,6.76,7.22,0.0,0.0
2026-07-29,4932464567,"Cleste Milwaukee VDE cu tais lateral, 160 mm, rezistent la coroziune, certificat EN/IEC 60900, manere ergonomice, 4932464567",scule de mana,1,PMax - Scule si Unelte,4000.0,6.76,7.23,0.0,0.0
2026-07-29,tc-h356q-30xiwe++av3.0,"Speed Dome IP PTZ Color Maker Tiandy, zoom optic 30x, 5MP, 4.7mm-141mm, IR 200m, LED 30m, PoE, IP66, TC-H356Q-30XIWE++AV3.0",camere ip profesionale,1,PMax - New - Supraveghere Video,10000.0,6.75,7.21,387.99,53.778
2026-07-29,sp7000+cutie+tm70,"Kit centrala antiefractie Paradox SP7000 16 zone, CUTIE si TM70 Paradox, Tastatura Touch Screen 7 inch, SP7000+CUTIE+TM70",sisteme alarma cablu,2,DGen - All other categories | PMax - New - Sisteme Alarma,2400.0,6.75,7.22,105.99,14.68
2026-07-29,rb-4022,"UPS pentru supraveghere video si sisteme de securitate NANOPOWER 1000VA, 600W, 2 prize, Rebel RB-4022",rack si ups,1,PMax - New - Accesorii Supraveghere,3300.0,6.75,7.21,0.0,0.0
2026-07-29,ipc-hdw3649h-as-pv-pro,"Camera de supraveghere IP Dahua 6MP, lentila 2.8mm, IR 30m, microfon, slot card microSD 512GB, PoE 12V, IP67, IPC-HDW3649H-AS-PV-PRO",camere ip,1,PMax - New - Supraveghere Video,10000.0,6.74,7.2,0.0,0.0
2026-07-29,hna-360-h2,Detector de temperatura adresabil HNA-360-H2 certificat EN54-7,antiincendiu adresabil,1,PMax - New - Alarme antiincendiu,1100.0,6.74,7.2,0.0,0.0
2026-07-29,nvr4108hs-2n-4ks3,"NVR Dahua 8 canale, suport camere 12MP, decodare 4K, AI SMD Plus, H.265, 1 slot SATA pana la 20TB, 160 Mbps, audio RCA, 2 porturi LAN, 12VDC, NVR4108H",nvr-uri,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,6.73,7.19,1669.27,232.166
